timestamp,close,diff,ret
2026-02-16 17:32:00,100800000.0,1.0,0.000387054515139873
2026-02-16 17:33:00,100786000.0,1.0,-0.0001388888888889106
2026-02-16 17:34:00,100810000.0,1.0,0.00023812831147185243
2026-02-16 17:35:00,100826000.0,1.0,0.00015871441325265856
2026-02-16 17:36:00,100810000.0,1.0,-0.00015868922698514254
2026-02-16 17:37:00,100806000.0,1.0,-3.967860331310913e-05
2026-02-16 17:38:00,100838000.0,1.0,0.00031744142213763205
2026-02-16 17:39:00,100861000.0,1.0,0.0002280886173862129
2026-02-16 17:40:00,100860000.0,1.0,-9.914634992669313e-06
2026-02-16 17:41:00,100836000.0,1.0,-0.0002379535990482129
2026-02-16 17:42:00,100881000.0,1.0,0.00044626918957524353
2026-02-16 17:43:00,100881000.0,1.0,0.0
2026-02-16 17:44:00,100882000.0,1.0,9.912669382661221e-06
2026-02-16 17:45:00,100785000.0,1.0,-0.0009615193989016557
2026-02-16 17:46:00,100742000.0,1.0,-0.00042665079128834105
2026-02-16 17:47:00,100734000.0,1.0,-7.941077207118674e-05
2026-02-16 17:48:00,100756000.0,1.0,0.00021839696626768657
2026-02-16 17:49:00,100781000.0,1.0,0.0002481241811902457
2026-02-16 17:50:00,100806000.0,1.0,0.0002480626308529743
2026-02-16 17:51:00,100716000.0,1.0,-0.000892803999761882
2026-02-16 17:52:00,100744000.0,1.0,0.00027800945232137053
2026-02-16 17:53:00,100757000.0,1.0,0.00012903994282531528
2026-02-16 17:54:00,100756000.0,1.0,-9.92486874362708e-06
2026-02-16 17:55:00,100726000.0,1.0,-0.00029774901742829485
2026-02-16 17:56:00,100833000.0,1.0,0.001062287790639882
2026-02-16 17:57:00,100762000.0,1.0,-0.000704134559122549
2026-02-16 17:58:00,100787000.0,1.0,0.0002481094063238043
2026-02-16 17:59:00,100800000.0,1.0,0.00012898488892409965
2026-02-16 18:00:00,100800000.0,1.0,0.0
2026-02-16 18:01:00,100762000.0,1.0,-0.00037698412698417005
2026-02-16 18:02:00,100822000.0,1.0,0.0005954625751771747
2026-02-16 18:03:00,100859000.0,1.0,0.0003669833964810021
2026-02-16 18:04:00,100860000.0,1.0,9.914831596624651e-06
2026-02-16 18:05:00,100885000.0,1.0,0.0002478683323419162
2026-02-16 18:06:00,100884000.0,1.0,-9.912276354273608e-06
2026-02-16 18:07:00,100893000.0,1.0,8.921137147610558e-05
2026-02-16 18:08:00,100952000.0,1.0,0.0005847779330578895
2026-02-16 18:09:00,100982000.0,1.0,0.00029717093272041417
2026-02-16 18:10:00,101080000.0,1.0,0.0009704699847497
2026-02-16 18:11:00,101093000.0,1.0,0.00012861100118710667
2026-02-16 18:12:00,101034000.0,1.0,-0.0005836210222270877
2026-02-16 18:13:00,101018000.0,1.0,-0.0001583625314250936
2026-02-16 18:14:00,101014000.0,1.0,-3.9596903522176596e-05
2026-02-16 18:15:00,101000000.0,1.0,-0.00013859465024645967
2026-02-16 18:16:00,100999000.0,1.0,-9.90099009900991e-06
2026-02-16 18:17:00,101014000.0,1.0,0.00014851632194368136
2026-02-16 18:18:00,101052000.0,1.0,0.000376185479240565
2026-02-16 18:19:00,101007000.0,1.0,-0.0004453152832205598
2026-02-16 18:20:00,101047000.0,1.0,0.0003960121575732334
2026-02-16 18:21:00,101122000.0,1.0,0.0007422288637961572
2026-02-16 18:22:00,101121000.0,1.0,-9.889044916056022e-06
2026-02-16 18:23:00,101078000.0,1.0,-0.00042523313653941575
2026-02-16 18:24:00,101127000.0,1.0,0.00048477413482661547
2026-02-16 18:25:00,101082000.0,1.0,-0.000444985018837718
2026-02-16 18:26:00,101119000.0,1.0,0.0003660394531173061
2026-02-16 18:27:00,101083000.0,1.0,-0.000356016178957419
2026-02-16 18:28:00,101007000.0,1.0,-0.000751857384525545
2026-02-16 18:29:00,100950000.0,1.0,-0.0005643173245418742
2026-02-16 18:30:00,100932000.0,1.0,-0.00017830609212476922
2026-02-16 18:31:00,100939000.0,1.0,6.935362422222369e-05
2026-02-16 18:32:00,100938000.0,1.0,-9.906973518658546e-06
2026-02-16 18:33:00,100966000.0,1.0,0.00027739800669723813
2026-02-16 18:34:00,100967000.0,1.0,9.904324227871797e-06
2026-02-16 18:35:00,100939000.0,1.0,-0.00027731833173216813
2026-02-16 18:36:00,100778000.0,1.0,-0.001595022736504248
2026-02-16 18:37:00,100788000.0,1.0,9.922800611250615e-05
2026-02-16 18:38:00,100774000.0,1.0,-0.00013890542524908067
2026-02-16 18:39:00,100807000.0,1.0,0.0003274654176672609
2026-02-16 18:40:00,100813000.0,1.0,5.9519676212982375e-05
2026-02-16 18:41:00,100814000.0,1.0,9.919355638654537e-06
2026-02-16 18:42:00,100814000.0,1.0,0.0
2026-02-16 18:43:00,100814000.0,1.0,0.0
2026-02-16 18:44:00,100834000.0,1.0,0.0001983851449203211
2026-02-16 18:45:00,100762000.0,1.0,-0.0007140448658190524
2026-02-16 18:46:00,100770000.0,1.0,7.939501002351967e-05
2026-02-16 18:47:00,100750000.0,1.0,-0.00019847176739107297
2026-02-16 18:48:00,100693000.0,1.0,-0.0005657568238213173
2026-02-16 18:49:00,100677000.0,1.0,-0.00015889883110042913
2026-02-16 18:50:00,100727000.0,1.0,0.0004966377623489837
2026-02-16 18:51:00,100667000.0,1.0,-0.0005956694828596065
2026-02-16 18:52:00,100767000.0,1.0,0.0009933741941252627
2026-02-16 18:53:00,100735000.0,1.0,-0.0003175642819573943
2026-02-16 18:54:00,100702000.0,1.0,-0.00032759219734945777
2026-02-16 18:55:00,100677000.0,1.0,-0.0002482572342158429
2026-02-16 18:56:00,100640000.0,1.0,-0.0003675119441381991
2026-02-16 18:57:00,100572000.0,1.0,-0.0006756756756757243
2026-02-16 18:58:00,100565000.0,1.0,-6.96018772620155e-05
2026-02-16 18:59:00,100543000.0,1.0,-0.0002187639834932975
2026-02-16 19:00:00,100609000.0,1.0,0.000656435554936774
2026-02-16 19:01:00,100671000.0,1.0,0.0006162470554325061
2026-02-16 19:02:00,100677000.0,1.0,5.9600083440081164e-05
2026-02-16 19:03:00,100652000.0,1.0,-0.00024831888117449186
2026-02-16 19:04:00,100641000.0,1.0,-0.00010928744585303463
2026-02-16 19:05:00,100659000.0,1.0,0.00017885354875257775
2026-02-16 19:06:00,100627000.0,1.0,-0.0003179050060103661
2026-02-16 19:08:00,100629000.0,2.0,1.9875381358946953e-05
2026-02-16 19:09:00,100696000.0,1.0,0.0006658120422542435
2026-02-16 19:10:00,100706000.0,1.0,9.930881067776731e-05
2026-02-16 19:11:00,100758000.0,1.0,0.000516354536969077
2026-02-16 19:12:00,100729000.0,1.0,-0.00028781833700552983
2026-02-16 19:13:00,100753000.0,1.0,0.00023826306227592298
2026-02-16 19:14:00,100708000.0,1.0,-0.00044663682470991173
2026-02-16 19:15:00,100753000.0,1.0,0.0004468363983001211
2026-02-16 19:16:00,100713000.0,1.0,-0.00039701051085327954
2026-02-16 19:17:00,100729000.0,1.0,0.00015886727631975184
2026-02-16 19:18:00,100684000.0,1.0,-0.0004467432417675221
2026-02-16 19:19:00,100675000.0,1.0,-8.938858209839307e-05
2026-02-16 19:20:00,100627000.0,1.0,-0.0004767817233672922
2026-02-16 19:21:00,100581000.0,1.0,-0.0004571337712542256
2026-02-16 19:22:00,100555000.0,1.0,-0.00025849812588862875
2026-02-16 19:23:00,100598000.0,1.0,0.00042762667197049353
2026-02-16 19:24:00,100650000.0,1.0,0.0005169088848684389
2026-02-16 19:25:00,100777000.0,1.0,0.0012617983109786124
2026-02-16 19:26:00,100760000.0,1.0,-0.00016868928426128083
2026-02-16 19:27:00,100745000.0,1.0,-0.0001488685986502647
2026-02-16 19:28:00,100774000.0,1.0,0.0002878554766985175
2026-02-16 19:29:00,100769000.0,1.0,-4.961597237385096e-05
2026-02-16 19:30:00,100751000.0,1.0,-0.0001786263632664875
2026-02-16 19:31:00,100742000.0,1.0,-8.932913817227828e-05
2026-02-16 19:32:00,100729000.0,1.0,-0.00012904250461576172
2026-02-16 19:33:00,100765000.0,1.0,0.0003573945934141065
2026-02-16 19:34:00,100750000.0,1.0,-0.0001488612117303001
2026-02-16 19:35:00,100789000.0,1.0,0.0003870967741934628
2026-02-16 19:36:00,100799000.0,1.0,9.921717647753958e-05
2026-02-16 19:37:00,100835000.0,1.0,0.00035714640026185407
2026-02-16 19:38:00,100814000.0,1.0,-0.00020826102047899475
2026-02-16 19:39:00,100860000.0,1.0,0.00045628583331680517
2026-02-16 19:40:00,100864000.0,1.0,3.965893317459113e-05
2026-02-16 19:41:00,100862000.0,1.0,-1.9828680203004545e-05
2026-02-16 19:42:00,100862000.0,1.0,0.0
2026-02-16 19:43:00,100809000.0,1.0,-0.0005254704447661407
2026-02-16 19:44:00,100888000.0,1.0,0.0007836601890705008
2026-02-16 19:45:00,100929000.0,1.0,0.00040639124573793595
2026-02-16 19:46:00,100815000.0,1.0,-0.0011295068810748266
2026-02-16 19:47:00,100778000.0,1.0,-0.00036700887764717915
2026-02-16 19:48:00,100778000.0,1.0,0.0
2026-02-16 19:49:00,100779000.0,1.0,9.922800611184002e-06
2026-02-16 19:50:00,100771000.0,1.0,-7.938161720200121e-05
2026-02-16 19:51:00,100761000.0,1.0,-9.923489892926796e-05
2026-02-16 19:52:00,100747000.0,1.0,-0.00013894264646041599
2026-02-16 19:53:00,100739000.0,1.0,-7.940683097262813e-05
2026-02-16 19:54:00,100719000.0,1.0,-0.0001985328422954291
2026-02-16 19:55:00,100739000.0,1.0,0.00019857226541164508
2026-02-16 19:56:00,100667000.0,1.0,-0.0007147182322635448
2026-02-16 19:57:00,100750000.0,1.0,0.0008245005811238215
2026-02-16 19:58:00,100660000.0,1.0,-0.0008933002481389396
2026-02-16 19:59:00,100650000.0,1.0,-9.934432743885502e-05
2026-02-16 20:00:00,100675000.0,1.0,0.00024838549428718437
2026-02-16 20:01:00,100615000.0,1.0,-0.0005959771542091152
2026-02-16 20:02:00,100616000.0,1.0,9.938875913162448e-06
2026-02-16 20:03:00,100684000.0,1.0,0.0006758368450345831
2026-02-16 20:04:00,100700000.0,1.0,0.00015891303484161234
2026-02-16 20:05:00,100685000.0,1.0,-0.000148957298907626
2026-02-16 20:06:00,100582000.0,1.0,-0.001022992501365616
2026-02-16 20:07:00,100600000.0,1.0,0.00017895846175264296
2026-02-16 20:08:00,100676000.0,1.0,0.0007554671968190707
2026-02-16 20:09:00,100634000.0,1.0,-0.00041717986411859975
2026-02-16 20:10:00,100659000.0,1.0,0.00024842498559141113
2026-02-16 20:11:00,100641000.0,1.0,-0.00017882156588089337
2026-02-16 20:12:00,100657000.0,1.0,0.00015898093222443954
2026-02-16 20:13:00,100656000.0,1.0,-9.934728831595407e-06
2026-02-16 20:14:00,100641000.0,1.0,-0.00014902241297087837
2026-02-16 20:15:00,100711000.0,1.0,0.0006955415784819508
2026-02-16 20:16:00,100722000.0,1.0,0.00010922342147323683
